0.51274,-0.80834,-0.38013,-1.4821,-1.3773
0.22271,-0.512,0.044727,0.010507,1.0731
1.5201,1.4524,-0.54795,-0.4472,0.4134
1.9751,2.5696,0.4481,-0.87343,0.19222
1.5535,0.32759,-1.7866,-0.92788,1.2527
-0.30821,0.19206,0.097616,-0.6306,-0.77672
0.00074309,0.9836,-0.43755,0.45298,-0.87346
-1.3066,-1.084,-1.0577,-0.88473,0.094467
0.8539,0.9581,0.64244,1.1805,0.27187
0.48031,0.12822,1.1584,-2.8875,1.5044
-0.90352,-1.1656,-1.5275,-1.2135,0.047578
-0.2956,1.1394,-0.3886,1.3817,1.3736
0.13761,1.3064,0.93353,0.92314,-2.6433
3.6184,0.076386,-0.854,1.021,-0.59645
-1.5128,0.63417,3.1462,0.1669,-0.2138
-0.65735,0.22596,1.3149,0.9532,1.7503
-0.92577,0.38932,-0.20223,-0.51663,-1.6394
0.96244,0.17609,-0.98772,0.73802,0.615
-0.33898,0.79748,0.011318,-2.0961,-0.18806
-0.13671,-0.69688,1.4458,0.91942,0.084307
-0.018934,-0.066025,-0.44089,0.30549,0.48785
-0.55251,0.15386,-2.1153,0.36081,2.6493
0.088622,0.61009,-2.3085,-0.17666,1.6503
1.0485,-0.087778,2.777,-0.39085,-0.80836
0.52078,0.93374,-1.0906,-0.55994,0.096761
0.32319,-0.88904,-2.1449,0.09694,0.57153
-0.37361,2.4013,1.6909,1.2273,-0.57169
2.4754,1.8543,0.64723,0.91865,-0.75391
-0.014372,1.0552,1.8084,0.1738,1.0685
0.39168,-1.348,1.6756,-0.30588,1.8918
-0.046809,-1.2331,1.112,-1.2364,0.92202
-0.69787,-0.81558,0.1122,1.6057,0.73815
1.0237,-0.21458,-1.0893,-0.81047,0.48647
-1.695,-0.010848,-1.1739,0.37038,0.12125
0.1346,0.77113,1.4081,-1.0911,0.55066
0.86212,-0.48887,1.8589,0.075184,0.2168
-0.54181,-0.36798,-0.57349,1.7986,-1.3562
0.39756,0.20456,-2.1604,0.18563,-1.1832
-2.3998,0.95186,-1.658,1.7081,-0.26236
-0.23091,-1.2358,-1.1911,-0.16979,0.3291
-0.7259,0.52112,-0.37341,0.86055,-0.046634
0.92851,-0.86287,-0.9806,-0.090259,0.82762
-1.4904,0.50984,-0.86251,0.3372,-1.0356
-0.88843,1.5378,1.3855,-1.7682,0.46747
0.51795,0.76088,0.067402,-0.6506,-0.98792
1.3181,-0.85649,0.026214,0.32644,-2.473
0.4525,-0.02853,-0.44616,-2.0189,-1.292
-1.034,-2.1167,-0.74312,-1.5928,1.2581
1.6209,1.5373,-0.42043,0.28616,-2.7227
-1.2584,0.75911,0.12274,0.60267,0.65432
0.4982,-0.79847,-1.0476,1.1029,-0.34665
-1.8933,0.82965,1.3712,-1.224,-1.17
-0.26524,-0.32996,-0.84465,-1.4231,-0.14129
-2.5552,1.4451,1.1242,-0.8518,-0.98827
-0.11376,0.80452,0.76009,-1.3138,1.7387
0.62518,-0.48745,-1.4562,-3.2731,-0.41495
2.1601,-1.3961,-0.45709,0.29425,0.29513
-0.51647,-0.48566,-0.72928,-0.1157,0.66874
0.40154,-1.5582,0.70429,-1.1481,0.68699
-0.87827,-0.92541,-0.2247,1.3331,1.122
-0.31464,-0.98101,0.058284,-0.58815,-1.869
0.24453,0.12458,-0.51973,0.34733,1.78
1.3547,-0.75721,-0.54177,-0.81122,-0.22097
0.18012,0.2031,-1.4358,1.0227,0.54401
-1.0656,1.4938,-1.8036,0.48866,-2.3294
-0.9068,-0.57863,-2.0776,-0.36063,1.1255
1.0168,0.15462,0.38894,-1.96,0.13101
1.5943,-0.89644,0.5491,1.3329,0.36976
-0.55488,-0.095885,1.3632,-1.7389,-1.1424
-1.4421,-0.015153,-0.94962,0.26516,-1.1682
-0.17916,-0.12054,1.2132,0.85379,-0.47945
-1.5715,-0.86574,-0.36416,-0.78004,-0.06405
0.28785,1.5293,-0.36229,0.91949,1.1404
-1.6341,-0.18101,-0.55152,1.5645,1.1585
-0.32854,-2.1722,0.68754,-0.33146,0.53685
0.33384,1.2449,1.8336,-0.062703,-2.6123
-2.7818,-0.55573,0.29863,0.23462,0.028158
-2.0056,1.434,0.71545,-0.50855,1.0911
-1.5662,-1.5037,0.0054681,1.2783,-0.68133
0.28813,-1.728,-1.3338,-1.5776,2.0395
-0.21913,-2.0224,0.071142,-0.44065,0.77309
-1.3224,-0.30673,-0.28011,-0.50654,-0.86102
-0.054031,0.31421,-1.9483,-1.3851,-0.97159
0.96608,-0.86684,-0.17992,0.79308,-0.89587
-0.21713,0.62363,1.1627,-0.37194,0.56924
0.6232,0.18818,0.7451,2.3166,-0.91386
-2.7249,-0.3032,-1.7544,0.83241,0.78722
0.67001,-0.098616,0.029939,-0.36049,-1.3893
0.29134,-0.71093,0.69258,2.4476,-0.00028006
1.0207,-0.081217,-1.0691,1.1229,-0.075125
0.18604,-0.092452,0.23708,1.5049,0.2999
1.05,-1.1347,0.13492,0.76009,0.32755
1.1172,0.47648,-0.27151,0.93325,-0.23004
0.28689,0.43747,-0.2803,-0.5745,-0.14118
2.0752,0.38343,-1.832,0.17702,-0.40203
0.54041,-0.26305,-0.46329,1.1457,-0.71836
0.40639,-0.090554,-0.67475,-2.1719,1.986
1.9418,1.3317,-0.90059,-0.78073,0.60081
0.58672,1.0762,0.4108,-2.1738,1.0495
1.0659,-1.1814,1.4953,0.52703,1.1931
0.50529,-0.53282,0.12959,-0.98441,0.55698
-0.82316,-0.074041,0.97088,-0.6799,0.62263
-0.64416,0.59897,0.26911,-0.091155,-1.182
0.80395,-0.88014,-0.75513,-0.63514,0.27174
0.38235,1.0141,-0.7613,1.327,-0.72967
-0.40812,0.3717,-1.0265,-0.92455,1.6729
0.88015,-1.9529,0.047748,-0.36629,0.84521
-1.1857,-0.98779,-1.8634,-0.78347,-1.3851
-1.5491,-2.7222,-1.6776,0.43551,-0.30473
0.92729,-0.38856,1.0581,-0.41239,-0.29949
0.1471,0.044047,-0.15055,-0.25663,-0.2848
-0.19138,-0.18131,-0.40527,0.14659,1.366
0.13226,-0.25676,-0.44405,1.0333,-1.4847
0.24443,0.48475,1.4506,-0.3106,-0.80281
0.78806,0.08294,0.51271,0.18949,-0.30965
1.888,1.318,0.10909,0.39775,-0.86747
0.49048,1.7716,0.96745,0.6371,-0.15155
0.13291,1.1082,-1.2314,-0.13584,0.84583
0.4654,-0.2877,-0.2716,-0.46569,1.9386
0.60745,-0.20124,0.25244,-1.0714,1.5557
0.61145,0.54241,1.539,-0.1544,0.7233
1.7326,0.47844,0.36996,1.4776,-0.22626
-1.0806,0.93505,0.50738,-0.43589,-1.7487
1.2783,0.44712,-1.3033,-0.0033473,0.11192
-0.88872,-0.033464,-0.015501,0.1978,2.7014
1.1955,0.76941,0.18037,0.51555,0.73212
0.24295,0.15752,2.037,0.98902,0.43323
-0.7337,-0.095231,-0.74935,-1.4564,1.3119
-1.9016,-1.1343,0.39784,0.057198,-0.16167
-0.58272,-1.8946,-0.84824,-0.82853,-2.0386
0.80305,-0.32258,1.1191,1.5063,1.663
1.7965,0.50341,-0.80469,1.7352,-0.81781
-1.2006,-0.41973,-0.3078,0.74212,0.36073
-0.58119,0.31892,1.6874,-1.0448,1.8195
-1.149,1.6611,0.40996,-0.24422,-0.2121
0.91984,1.2512,0.091601,-0.36457,1.2503
-0.060186,-0.54058,-1.0978,0.93058,2.3277
0.99282,-1.313,1.0131,0.51634,-0.24024
1.651,-1.1367,0.12894,-1.5186,-0.45848
-0.49508,-1.4218,-1.3718,-0.20377,-0.32761
2.0563,1.215,-1.4674,0.083875,-0.14326
-0.46243,1.5365,0.066124,0.57441,0.35401
1.3954,-0.10733,-1.154,-0.13406,-0.48144
-1.4238,-1.3373,-0.39674,0.62625,-0.28521
-1.3469,0.45893,-1.6455,-1.4031,-2.1705
-0.10055,0.25295,-1.1163,0.036616,0.43503
1.9312,0.057026,1.3834,0.099287,-2.2811
-0.028852,0.10651,-1.5548,0.39484,-1.3762
-0.019738,-1.3281,-2.0561,-2.8695,-2.786
0.23958,0.41214,0.43139,-1.31,2.3375
0.35499,0.28788,0.63279,-0.30183,-0.051181
1.0904,-0.40138,0.48096,-0.0085644,0.70117
-0.70441,1.1006,-0.28891,-0.51793,1.2013
-0.88463,-1.4419,-0.33886,0.12609,0.53423
-0.59676,-2.5962,1.4104,1.1902,-1.8196
-0.67451,0.96262,-1.3291,0.029906,-0.50014
-1.3495,0.83313,1.3758,0.95343,0.24774
-0.36862,1.9551,0.55733,-0.0070826,-0.45607
-0.99385,1.2849,-0.84367,-1.2721,-0.81797
1.0148,0.89983,0.0082374,0.21422,-0.58583
-1.4514,0.48861,-0.42293,-2.6447,0.0029105
0.10475,-0.65869,-1.1363,0.017604,-1.2696
1.6583,-1.2077,-2.5394,-0.67368,-2.1365
1.5718,0.36272,-0.49151,-1.393,-0.22392
0.74781,0.802,-1.7745,0.95496,2.8167
0.048805,-0.22926,-2.5339,0.01935,0.46996
-1.4265,0.77084,-0.37628,0.73338,-0.24806
-1.5393,-0.71277,-1.5098,-0.033272,0.74561
-1.1245,2.2061,2.0205,-3.0273,-0.84558
-0.36401,0.012643,-0.1816,-0.10334,-0.83057
-0.42447,-1.5273,-0.18123,1.07,0.35682
-0.91822,0.51104,-0.20976,-0.0081902,-0.52566
0.26128,-0.38377,-0.9289,-0.41071,1.6383
-0.16383,0.36965,1.2249,-0.78772,-0.95337
-0.14779,-0.22386,1.3329,1.9709,-0.10822
-1.5562,-1.2873,-1.1661,-1.0754,1.2968
1.385,-1.6845,0.25823,1.5583,-0.20349
0.068435,-0.83939,0.7912,-1.6675,1.0881
0.76171,-1.1337,0.25171,0.85563,-0.14457
0.26559,-1.4884,-0.093117,0.80581,-0.1218
-0.10374,-0.73637,-1.3296,0.42962,0.22769
-1.306,0.73871,-1.1838,-0.33181,-0.051553
0.57257,0.37018,0.58418,-0.57213,-0.024849
0.36501,0.029004,1.5326,-0.78877,0.068019
-1.2159,-0.19125,1.4411,-0.17053,1.5235
0.35673,1.3643,0.88948,0.49305,1.0384
0.11583,-2.0936,0.34884,0.37217,0.97807
-0.22408,-0.66255,1.5499,0.81277,0.65678
-0.117,-1.4408,-0.98494,0.19242,-0.93362
0.54541,-1.0547,-0.042188,0.86031,0.74371
-0.38204,1.17,-0.58138,-0.8806,0.49245
0.50371,0.55642,-1.2871,-0.91017,-0.30692
0.27296,-0.70387,-0.81167,0.50897,0.92518
0.20465,-0.75569,0.95559,-1.4254,-0.74983
1.1535,0.4739,-0.61669,0.16216,0.3875
-1.253,-1.3823,0.99721,0.42231,0.69231
-2.8443,2.2565,-2.1203,1.3883,-1.0945
0.36542,-0.52268,-0.36251,-0.73759,0.013158
-0.51373,-1.079,-0.29763,0.38396,-0.11936
1.2521,-1.3365,0.5198,1.9825,-1.3115
2.4169,0.42431,1.1676,-1.7291,-0.928
1.2846,-0.78355,-1.9137,-0.50218,-1.6395
0.83674,-0.85182,0.46761,-1.2947,-2.1672
1.3864,-0.57014,-1.9686,-0.11694,0.53984
-0.33552,-1.1783,-0.34604,0.71743,-1.2958
0.032375,1.0738,1.7913,0.16133,-0.84959
-0.28057,-0.82189,-0.30311,-0.035755,0.11699
-2.3655,-1.7615,-1.6516,0.040386,-0.7748
-0.044673,1.7486,0.78651,-0.45359,0.20421
-0.94095,0.79877,-1.6114,1.7953,-1.189
-0.12538,-0.30949,-1.7884,1.3687,-1.521
0.39733,-2.2124,-1.6057,1.2795,-0.55454
1.048,1.0305,0.91768,0.70038,1.2311
-0.82478,1.2885,0.19866,0.53177,0.11381
0.22033,0.19741,-0.66999,1.8794,-0.68242
1.0598,0.035719,-0.77922,-0.70322,0.014046
2.0319,0.18876,1.7549,-0.43309,-0.27647
0.20016,1.3067,-0.98808,0.12766,-1.8349
0.26276,-1.4637,-1.3419,0.19276,-0.90535
0.080469,-1.5471,-1.2399,1.7488,0.36758
-0.22286,-0.12832,-0.24609,-2.0468,0.25418
1.4979,-0.66963,-0.27318,-0.032449,0.0058274
-0.67773,-1.0101,0.16928,-1.2979,-1.1911
-1.6272,1.8743,0.85998,-1.7385,1.2051
0.019375,-1.1113,-1.1307,-1.4027,0.54629
-0.28044,1.5425,-0.4139,0.38489,0.84203
0.0014679,0.19512,0.44868,0.025805,0.24181
-0.82034,0.90749,-1.4248,0.89851,-1.0803
-0.51172,-0.40572,-0.8539,-0.68906,0.14636
-0.034444,-0.99709,0.055074,-0.71595,-0.10677
-0.40582,-1.1858,1.7922,-0.55205,-0.28289
0.89341,0.40817,0.14255,0.42641,0.62044
-0.054093,0.20785,-1.7038,-1.5508,-0.30843
0.93408,-0.045449,0.27613,0.42369,0.63447
0.90549,0.2471,-0.909,0.132,0.82912
2.7214,0.40938,0.6651,-0.6838,-1.1469
0.55505,-1.7746,-0.090889,-0.98139,1.2291
-0.22083,1.1897,0.24051,-1.615,0.69296
-1.2057,-1.2469,-0.55292,-1.8648,-0.51814
0.074397,-0.33443,0.4547,-1.4068,-2.2734
-0.5257,0.060169,0.58951,1.8516,0.22693
-1.427,0.47008,1.0624,0.86337,-0.78646
0.035846,-1.4555,0.30903,0.46826,-0.99902
-0.29976,0.049159,1.4111,-1.0212,-0.15899
0.30947,0.11945,-0.42593,0.33171,1.0115
1.409,-2.0445,0.075251,0.33447,-1.7243
0.95345,-0.8864,-1.0529,0.81997,-0.06069
-0.49972,-0.5288,0.68479,-0.99864,-0.82081
0.003675,-1.2747,-0.66852,-0.61483,0.029868
-0.024234,-0.78173,-1.1527,-0.88899,0.29422
-0.13411,0.37655,3.2161,2.2433,0.95616
-1.3453,0.6616,0.11007,0.25771,-0.11606
0.38624,-1.8185,-1.7479,-0.12068,0.59623
1.7708,0.80967,-0.82004,0.29556,0.33136
-0.29308,0.76101,-1.3233,-0.33618,0.52412
-2.4672,0.73972,-0.14561,-1.8373,0.75337
-1.6932,1.8916,-0.75505,1.1293,-0.0081281
-0.45488,-0.22772,0.71054,0.36823,-0.90328
0.68192,-0.072077,0.22144,-0.61038,-0.77685
-0.72217,0.27789,0.64321,-0.65829,1.6342
0.16991,0.88289,-1.3145,-0.40776,0.30534
1.1818,-0.59721,1.4464,-1.1616,-0.18433
-0.54836,-1.24,1.4354,0.02622,-0.71324
0.078932,0.41129,-0.25487,-1.1401,2.1078
-0.16763,-1.1361,0.51418,0.18741,-0.51912
-0.60702,1.767,-3.4711,-0.5557,2.1936
1.986,1.056,0.2944,1.0546,-0.44937
-0.17398,-0.42818,-0.33277,1.3026,-0.39482
-1.0742,-1.1648,0.64979,0.90707,1.0115
1.1962,-0.26635,-0.98768,-0.26715,0.5625
0.24872,0.58328,0.8524,-0.8517,-0.47009
-1.2609,-0.56061,-1.1172,-0.083626,-0.76346
-2.1556,1.6674,1.2805,-1.3983,0.15792
0.27256,1.1321,-0.41857,-1.0965,0.99561
0.35913,0.58565,0.4918,-0.178,0.41362
0.084015,-0.33947,-0.16662,-0.18677,1.1661
-0.083311,0.25268,-0.85576,0.11357,0.15947
0.011252,0.19681,0.15809,-0.65403,1.3024
0.12287,-0.23882,-0.48907,1.235,1.6454
-1.7238,-0.30529,-1.089,0.19077,-1.0542
0.16827,0.076935,-1.273,0.69852,1.2301
-0.90176,-1.7587,-0.067049,-1.8023,-0.0008724
0.17817,-1.2844,-0.739,-0.0042321,0.070563
-0.0060893,0.74652,-0.64567,-1.4009,0.07967
0.7937,-0.17902,-1.1224,0.11528,0.78412
-1.4724,1.4243,-1.1265,-1.7348,0.081585
0.1763,0.033678,1.7119,-0.58764,0.076784
-1.5565,-1.6958,-0.67668,0.33385,-1.3354
0.54008,-0.083255,0.32786,-0.56486,0.38886
0.87648,2.032,-0.8877,0.17821,-1.6824
-0.28475,-1.2151,-0.64754,-0.88065,-2.5807
0.23864,0.45748,0.82182,0.66604,-0.35852
-0.46385,-0.33331,-1.0927,-1.1352,-2.4993
-0.085317,0.091312,-0.66893,-0.64553,0.28449
-0.91618,-0.63509,-0.054356,0.062744,1.5042
0.38444,0.47493,-0.45706,-0.48364,0.48395
0.27391,-0.81769,-0.50914,-1.4416,-0.30805
-2.1402,0.24501,0.49764,-0.19164,-0.67809
-0.83764,1.514,-0.052202,0.30766,-0.39462
-0.97906,0.70999,-1.3224,0.8799,1.5512
-1.8803,-1.342,-0.055799,-0.35391,-0.4637
-0.099807,-0.86412,1.0308,1.1545,1.1605
1.551,0.23772,-1.566,1.7357,2.9414
1.11,0.43069,0.5597,-0.97388,1.3672
0.43734,1.932,-1.9957,-1.225,-1.6375
-1.2485,-0.48421,-0.89969,-0.85665,1.5566
0.71445,-0.58006,0.62093,0.49511,0.4995
1.7711,-1.4585,0.2691,0.97301,-0.85626
0.41072,1.4419,-0.69821,-0.27933,-0.024699
0.28796,0.42033,0.86207,-0.48321,-0.11124
-0.54408,-0.31975,-1.504,0.70985,-0.29775
-1.2426,1.224,1.3993,2.3405,0.9056
-1.4591,0.25116,-0.79867,0.24909,-0.9558
-0.17394,0.59226,-1.2033,-0.46594,1.5241
0.38263,-0.43206,0.84224,-1.6461,0.20681
0.45784,-0.43068,-1.0915,0.1492,-0.59119
1.2536,-1.1387,0.60702,0.37707,-1.8414
-1.8891,0.97656,-0.98294,-1.2296,-2.007
-0.79026,0.13686,0.58126,1.2346,-0.29705
-2.0335,-0.23715,1.3802,-0.5511,-0.89516
1.8205,1.1197,1.2962,0.15528,0.39473
-0.29477,-0.64,-1.1201,0.25047,-0.35364
-1.0216,-1.3717,1.4132,-0.34024,1.4265
1.4182,2.404,-0.42113,0.45184,-0.15639
0.63076,0.72825,-0.18512,-0.42301,0.2435
0.35018,-1.3711,0.35865,-0.37616,-0.23667
-0.32212,0.3194,-1.6857,1.9682,1.9333
-0.80043,0.61396,0.69799,1.7564,0.61802
-0.20716,1.2893,0.29906,0.55639,0.34125
1.1491,0.72823,-0.3692,0.92497,-1.1967
-0.70965,1.4711,0.57493,0.41284,-0.3788
0.26542,-1.2724,0.32483,-1.5997,-0.14115
-0.48264,-1.8848,1.8498,1.4083,0.21511
-0.9137,0.84409,1.8943,1.0418,2.0471
0.40303,-0.42643,-0.15458,0.69444,0.39207
-1.9054,-1.3032,-0.23776,2.1303,0.55007
-1.4723,-1.0834,0.76068,0.22893,-1.0188
-0.57784,0.87355,1.1729,0.51539,1.1297
1.1337,0.31769,0.27006,-0.21375,-0.76334
0.68523,0.5271,-1.0084,-2.225,0.34174
-0.10385,1.1879,0.099404,1.0737,-0.068661
0.66749,-1.0933,0.92752,0.21819,-1.8471
0.93745,0.8163,1.5031,1.2181,0.26556
0.99382,-0.90837,-1.9164,-0.44054,0.91973
-1.5417,-0.012938,1.0427,0.34852,0.10664
-1.0941,-0.0181,-0.16405,0.35237,-0.3021
-0.79008,-2.0404,1.4094,-0.046437,1.0536
-0.1611,0.89355,0.18896,-1.0948,0.25527
-0.8031,0.55307,0.38795,0.2167,-0.26793
-0.53104,0.64878,1.4629,-0.75985,-0.085757
-0.46395,0.2361,0.11136,1.7225,-1.7331
0.31106,-1.6948,0.96304,-1.9876,-0.66199
-0.43314,-2.0547,-0.079142,-0.40789,-2.527
-1.0741,1.0901,0.94707,0.72231,0.52935
0.93097,0.92573,-0.37866,0.74721,-1.3979
0.96114,-0.40459,0.77226,0.26991,0.90567
-0.55857,0.09871,1.3214,0.23846,0.083143
-0.47029,1.7516,-0.83157,-0.54842,0.27516
-0.4949,-0.22329,0.17613,1.5444,0.52607
1.4655,1.6721,0.087373,0.083015,-1.1342
0.32261,1.4222,-0.58588,-0.86887,-0.89923
0.53065,1.0165,-0.93552,-0.86844,0.075655
-1.5883,-0.061981,-1.4602,1.4831,0.58136
0.77088,0.61723,-1.0721,-0.58009,-1.3383
-0.21194,-1.1083,-0.33038,0.17289,1.7622
0.038493,-0.93449,-1.6176,-0.59877,0.17306
1.3621,-1.0058,0.91193,1.2477,-0.19893
1.271,-0.84491,1.3199,-0.069192,2.7092
0.044855,0.9362,1.3222,0.55138,-0.63524
1.3278,0.72376,-0.63408,2.3048,-0.20942
1.3542,0.91433,0.77804,0.36718,-0.018702
2.3676,0.79612,-0.0059735,-0.37383,-0.53226
-0.74694,0.64086,0.59876,-0.24168,0.050025
-2.3678,-0.14423,-1.1714,-0.06446,0.0073202
-0.022676,1.8448,-1.1225,0.22042,0.05817
-0.57424,1.148,0.54389,0.70843,0.42348
0.16866,0.43311,0.21082,0.045693,-1.2669
0.89696,2.1606,0.50923,0.43995,-0.653
-1.0062,0.9341,-1.3044,1.3501,-0.71956
-1.2758,1.502,-0.43568,-0.76093,0.12587
0.77272,-0.21022,0.09552,-0.26513,-0.50611
-1.6373,-1.2936,-0.16623,0.94241,-1.1404
0.63607,0.12562,1.024,-1.0928,1.9266
0.47406,-1.0993,-1.8781,-0.2325,-0.28814
1.7737,0.30456,-2.0539,1.0798,0.11291
-1.6562,0.21538,-0.13296,-0.26991,-0.78688
0.79126,0.33931,-0.88111,-0.71071,-0.066658
-1.5996,-0.40963,-0.57953,0.24216,-1.243
0.47605,-0.67205,-0.73915,0.44567,1.3379
1.0587,0.62134,1.0972,-0.48944,1.0851
-0.65045,2.8324,-0.76276,-0.7579,2.0821
0.47928,-0.36755,0.17075,1.5436,1.7228
2.8391,1.7621,-0.30524,-0.67701,-0.36076
1.1581,0.11911,0.87727,1.2956,-0.2797
0.53451,-0.80788,-0.89955,1.3355,0.060643
-0.4951,-2.438,-1.4812,0.59045,-0.47491
-0.71056,1.4971,1.5966,1.2472,-0.55221
-0.22906,-1.4017,0.48012,-1.0699,-0.48433
-0.088237,-0.61787,1.0479,2.8216,1.2916
-1.2423,-2.1297,1.0095,-1.1064,1.5146
1.3579,-0.69248,-1.388,0.44322,1.645
1.7049,-0.64408,-0.91696,0.54349,0.61835
-1.0403,0.71065,1.471,-0.86073,1.681
-0.35259,0.50729,0.23528,-0.75626,-0.77404
0.45584,0.77777,0.22504,0.40691,-0.95963
1.687,-0.33632,2.7323,-0.16377,0.78475
-0.63124,-0.81965,-0.56066,-1.3786,-1.553
-0.48354,-0.44336,0.75026,-0.050324,1.483
0.015199,2.1146,-0.22059,0.032976,1.0759
0.044301,-0.76945,0.15561,-0.15427,0.76808
0.92805,0.16881,1.1887,0.89677,0.42923
0.77014,0.89219,0.68024,-2.2376,-3.4666
-0.95085,-0.759,-0.82425,-0.64871,0.28267
-0.79094,0.71137,1.6011,0.47917,1.0408
-1.0327,1.0678,0.43246,-0.82733,-2.8066
-0.76462,0.98956,0.36635,0.69703,0.54256
0.61264,-0.44056,-0.64643,-0.32302,0.76619
-0.46715,-1.2157,-1.0842,1.0269,-1.2044
-1.069,2.0619,1.0246,-0.94942,-1.4694
-1.5836,0.29938,0.39255,0.24472,-0.50387
0.27906,-0.40798,-0.7301,-0.15709,-0.88017
-1.6933,1.4042,1.6823,-0.3771,0.4301
-1.1173,0.62687,-1.3605,0.48609,-0.11314
0.59154,-1.1508,-0.62,0.0085088,-0.38001
0.63918,-1.3617,-0.75586,-0.87409,-1.3824
1.2928,-1.1707,0.094908,1.0612,-0.10992
0.67265,-0.17105,0.095195,0.7945,-1.4063
0.24767,0.32,-0.92512,-0.88841,-0.24662
-0.72605,0.39039,0.27134,0.55035,-0.22098
0.71251,0.81291,-0.83291,-1.3891,0.41943
0.26351,-0.25091,-2.1524,-0.355,-0.95552
0.057181,-0.16626,-0.53849,-1.1108,-1.1954
2.8339,-0.34224,0.11862,0.15241,-1.4801
-0.7653,0.035981,0.29653,-0.56279,-1.2942
1.3185,0.33624,-1.1092,0.25962,0.60877
-1.6475,-0.90441,-0.58224,0.2294,0.65198
-1.2493,-0.68222,1.3781,1.4666,-2.0315
0.12966,-0.091471,-0.70045,1.7363,0.38461
1.0037,-0.15652,0.42109,-1.3922,-0.98192
1.889,0.36638,0.95837,0.080095,0.38242
-1.6987,-0.31027,0.39101,0.40846,1.2085
0.35346,0.62065,1.1247,0.62337,-0.32076
1.2807,0.08644,0.31174,-0.051251,0.1313
0.34704,0.64547,-0.21901,0.36257,-0.71537
2.3305,-0.26198,0.90737,-0.42945,-1.6363
1.6325,-1.6861,-2.6382,-0.47643,-0.47292
-0.63666,-0.52488,-1.2558,-0.6018,0.62928
-0.99509,0.73345,-0.84971,1.8561,-2.06
-0.89856,-2.224,1.0771,0.70889,-0.050513
-1.0744,0.35775,0.45639,-1.3901,0.18779
1.3801,0.30537,-0.47653,-1.0424,0.19091
-1.6448,-0.34247,-0.73508,1.7003,1.6688
0.15055,1.5919,-0.2131,-1.066,-1.2086
1.5325,1.6136,0.32822,0.48866,0.64349
-0.051814,-1.129,-2.0771,0.82108,-0.92549
0.61594,0.026779,-0.36919,-1.2522,-0.73983
0.57916,1.4545,0.10396,-0.70629,0.48799
-0.79455,0.083923,0.12068,1.3028,1.0339
1.7117,-0.18641,-1.9624,0.056602,1.4253
0.35353,0.19524,0.57004,-1.3158,-0.57819
