0.57586,-0.66552
0.097085,-0.72646
0.2568,-0.27118
0.048916,-1.1394
0.21389,-0.29447
0.084802,-1.2517
-0.15418,-1.3
-0.56171,0.059844
-1.7886,0.30032
-0.47195,0.00070364
-0.89998,0.40515
0.53758,-1.0235
-0.73408,-0.13343
1.4574,0.96572
0.49594,-0.057074
0.68112,-0.9586
0.12829,0.04649
-1.0647,0.65474
-0.1715,-0.68534
-0.46417,-0.46584
-1.2577,0.36781
0.41127,0.085273
-0.32684,-1.6899
1.3238,0.58099
1.1975,0.24175
-0.50372,-0.68804
-1.1119,0.28087
-0.91929,0.11165
-0.006429,-0.51472
0.14673,-0.94073
-0.90135,-0.64036
-0.9354,-1.9038
0.42464,-0.84524
-0.15719,-0.61164
0.39347,0.23941
-0.65216,-0.25218
-1.9457,1.6007
0.061696,-0.1031
-0.052297,-0.88177
-0.69613,-0.94317
0.44809,-0.32014
0.073204,-0.43167
0.46994,-1.0846
-2.3448,2.2135
0.43467,-0.28175
-0.3275,-0.85386
0.090947,-0.98879
1.0995,0.0083115
-1.1522,0.80059
-0.47689,0.10464
0.51255,-0.40149
0.87388,-0.62583
0.011005,-0.047268
0.88914,-0.42977
1.1391,0.60168
0.85939,0.5171
-0.4704,0.75066
0.58584,-1.1695
0.82328,-0.12799
0.29639,0.37717
1.1397,0.2665
-1.563,1.1836
1.6166,1.2558
0.54451,0.043491
-0.58563,-0.31653
-0.51131,0.18248
0.48293,-0.13108
-0.65045,0.29249
0.91325,0.0056793
-0.19184,0.30256
0.31259,-0.4217
1.4023,0.36569
-1.1848,0.88298
-0.9256,-0.16078
1.2925,0.18975
0.10893,0.4738
2.7976,4.3897
0.26627,-0.40637
0.10926,-0.022413
-1.0663,0.69605
-0.7088,-0.16792
-1.5051,0.44426
-1.1323,0.22697
1.2555,-0.42396
-1.1393,0.068016
-0.52689,-0.44986
1.5588,1.0486
0.5681,0.074101
0.56804,-0.30776
-1.4156,1.2546
-0.1941,-0.43553
0.17898,-0.65959
1.4654,0.68453
-0.67884,-0.50166
-0.53075,-0.79924
-0.85726,-0.64643
1.2894,0.27689
-0.09096,-0.62097
-2.1367,2.6416
0.019611,-0.64036
-1.1309,0.54694
0.70321,-1.2792
-0.61677,0.29774
-0.95238,0.18107
0.12896,-0.22583
0.62691,-0.49946
-0.36912,-0.20317
1.0466,-0.66153
0.050481,-1.1793
0.079258,-0.82416
1.8143,0.79983
0.66397,-0.53418
-1.5375,1.2227
0.3451,-0.26741
-0.097016,-0.37083
0.62733,-1.2193
-0.8607,-0.48603
-0.88398,1.1002
-1.2177,0.015643
-0.18939,-0.18314
-1.7106,1.9076
0.14506,-0.63246
0.80387,-0.19408
0.56727,0.31488
1.049,0.50509
-0.80151,0.2083
0.78614,-0.18002
-0.31769,-0.29983
1.1701,0.42884
0.078789,-1.2721
-1.4177,0.94207
-1.4466,0.095158
-1.7987,0.30609
-1.4554,-0.043231
-0.14224,-0.87903
-1.0021,0.40996
-2.7144,3.6719
1.672,0.98872
-0.28627,0.082429
1.1068,-0.58835
-0.30962,0.15676
-0.17243,0.006531
-0.085983,-0.91956
-0.042779,0.14512
2.0674,2.0165
-0.41238,-0.98258
2.9259,3.5703
-1.6778,-0.38445
0.28229,-0.9206
-1.4617,-0.58852
0.43968,-0.42906
-1.6862,0.29706
0.054528,-0.61532
-1.1428,-0.45578
1.9708,1.7975
0.90732,-0.21489
1.6029,1.107
-0.48862,-0.67305
-1.1904,-0.26867
-1.4123,1.0975
0.45867,-0.53071
1.3127,-0.36841
2.2789,1.0776
0.83848,-0.075211
0.51181,-1.1019
3.1675,4.7055
-0.33292,-0.82123
-0.8938,0.6539
-0.99053,0.94839
-1.8605,0.3419
1.4792,1.9327
-1.6234,1.1636
-0.84965,0.011667
1.0624,-0.58829
-0.44159,0.53598
3.2931,6.5814
0.097478,0.013513
-0.77162,-0.17051
0.66597,-0.12228
-0.69603,-0.4166
-0.080079,-0.74787
0.020391,-1.1803
1.9823,2.1666
-1.125,0.87391
0.64303,-0.255
1.4012,0.60628
-0.82368,0.33282
0.047239,-1.1428
-0.85366,-0.47629
1.747,1.0001
0.17585,-2.2988
0.4218,-0.41552
-0.23218,0.16581
0.3851,-0.17444
-0.5266,-0.3575
-2.4306,3.1003
0.14847,-0.12851
-0.83207,-0.76754
0.072375,-0.87076
1.2957,0.61788
-0.13932,-0.2145
-1.4029,-0.0026145
-0.16666,-1.295
2.0857,2.009
1.4442,0.76265
0.9006,-1.2254
1.4933,0.5473
-0.45553,-0.40292
-1.1347,0.28522
-0.70463,0.66584
-0.33356,-1.3933
-1.5127,0.46811
0.15842,-0.5081
-0.48894,-0.83163
0.57636,-0.56518
-0.90075,0.40124
0.36232,-1.1376
-1.2544,1.4763
0.21552,-0.34344
-0.41479,-0.48135
-1.013,-0.023442
-0.32853,-0.37495
0.27559,-1.0245
-0.016863,-0.95078
0.030549,-0.29294
-1.094,1.3659
0.36695,-0.4594
0.16315,-0.36086
1.1242,0.20257
1.6374,0.35709
0.32985,-0.36638
-1.8082,1.8914
-0.80055,0.24292
-0.57472,-1.6525
-0.23757,-0.73839
-0.30789,-0.17246
1.6195,1.038
-1.8858,1.3024
1.3014,1.1159
0.52224,-0.63958
0.59086,0.11513
0.45765,-0.040659
0.20094,-0.8898
-0.062485,-0.1806
-3.0434,4.8405
-0.61246,-0.68898
-0.021415,-0.10374
0.76461,-0.2043
-0.094604,-0.77639
-0.15286,-0.71076
-0.88529,0.14168
-0.7746,1.1565
0.61825,-0.25414
-1.3096,0.98438
0.88536,-0.31664
-0.82321,-0.1693
-0.57579,0.12165
0.019704,0.32471
0.55218,-0.73925
-0.17597,-0.046314
-0.6478,0.89391
-0.15718,-0.63521
0.011575,-1.0773
0.81507,0.023888
0.68733,-1.1387
-1.0027,0.87479
-2.2297,2.1177
0.095997,-1.9128
0.88841,-0.54278
-2.9845,4.5469
0.64799,-1.333
0.7482,-0.85489
-0.1738,-0.34689
0.69693,0.43332
0.61778,0.54132
-0.76219,-1.0091
1.1717,0.65496
1.1482,0.66064
0.42863,-1.0528
0.75218,-0.37992
0.16516,0.73621
-0.63573,0.8739
0.2559,-0.2558
0.54764,-0.28464
-0.32603,-0.68666
0.23141,-0.23926
-0.66801,-0.21188
0.53197,-0.072538
-0.73381,-0.14663
0.60552,-0.03263
-0.23216,-1.0482
0.80832,-1.0677
-0.15925,-1.1267
-1.3021,-0.042711
0.76528,-0.61134
-1.175,-0.11371
0.27983,0.2584
0.43991,0.0055448
-0.53671,-0.88839
-0.91819,0.4697
-0.6858,-0.21277
-1.0886,0.002058
-0.49005,-0.73932
-0.91601,-0.81555
-2.0191,0.96207
0.62794,-0.88309
1.1204,0.58843
-0.78403,-0.50269
-1.0086,0.40082
-1.0048,0.34068
1.5023,0.97015
0.65199,-0.51887
0.065188,-0.092228
-0.58464,0.63913
1.0002,-0.26223
-0.23033,-0.78376
0.63294,0.05333
0.1937,-0.46717
-0.034174,0.12836
-0.98891,-0.58072
1.9606,0.77994
-0.93662,0.46093
-1.6006,-0.22102
-0.22323,-0.59467
-0.28035,0.13689
-0.87773,0.32777
0.57335,-0.48061
-0.3661,-1.1305
0.4076,-0.38317
1.27,0.99027
-1.3969,0.99108
0.43491,-1.0849
1.4227,0.9582
0.32453,0.33151
0.50602,-1.0819
-0.2354,0.15715
0.5916,-0.67219
0.60171,-0.12987
-0.39393,-0.98111
0.69912,-0.24597
-1.8834,1.1779
1.3409,0.61059
-0.9091,-1.0411
-0.15371,-0.49047
-0.40298,-1.8087
-0.57785,-0.35384
1.9807,2.0826
-0.51052,0.29085
0.082708,-0.77902
-0.02492,-0.2823
-0.73692,0.16844
-1.1473,0.47488
-1.9357,1.6693
0.020666,-1.377
-0.82396,-0.00857
-0.71702,0.071646
-1.9292,1.3254
0.97339,1.3659
-1.6538,0.89478
2.0396,2.8826
-2.069,2.1724
0.26534,-0.3029
-2.361,2.8029
0.3707,-0.31292
-0.98792,1.0596
0.087985,-0.018827
0.63269,-0.089377
-0.78141,-0.90022
0.14191,-1.524
-0.91801,-0.22112
1.1752,-1.0725
0.96684,0.011764
-0.72241,-1.1464
2.3083,2.4764
-2.534,3.0924
0.8891,1.0489
0.21972,-1.4076
-0.35353,-1.1166
0.51739,0.15858
0.86169,0.44083
3.0355,5.4387
-0.61879,-0.86386
0.7454,0.079142
1.0141,0.054289
0.046975,-0.9638
0.20359,-0.44357
1.1369,1.3859
-0.35456,-0.93176
0.50559,-0.095815
0.94824,-0.50972
0.37833,-0.82736
-0.22859,0.47697
0.24182,-1.3255
-1.9044,1.9814
0.6995,-0.50044
1.5436,0.67927
-0.82345,-0.74678
-0.56849,-0.91857
-0.72265,-0.54125
-1.0054,0.43689
0.71864,0.20656
0.079057,-0.12012
-0.42956,-1.0468
-0.59647,-0.56701
-0.74438,0.9928
0.63179,-0.22961
-0.19683,-0.49031
-0.13004,-0.86155
-0.078598,-0.24166
1.1068,0.14616
-0.2561,-0.61892
-0.3969,-0.44225
0.38501,-1.2653
-0.67791,-0.18171
-0.16967,-1.0346
-0.51003,-0.48845
0.47942,-1.5779
1.2099,1.2822
-0.15623,-0.90882
0.82613,-0.29181
-0.071222,0.053907
0.86881,-0.39763
-0.61444,-0.23175
-0.11758,-0.56797
0.74016,0.06289
0.4924,-0.21377
1.7504,1.1998
0.020066,-0.47502
-0.010538,0.85939
1.0198,-0.0032523
-1.5938,0.22317
0.31418,-0.42276
2.2861,2.3594
0.020287,0.48735
-0.51084,0.53857
1.3727,-0.43579
-1.45,0.6065
0.655,-0.84228
0.21734,0.42529
2.0747,2.4961
0.46979,-0.58292
0.63915,-0.42411
-1.7162,1.3841
1.584,1.1771
-0.54673,-0.69123
-0.51118,-0.45447
2.0747,3.5047
1.0074,0.42912
-0.20761,-0.48066
-1.1442,1.0638
1.0425,-0.2783
-0.075472,0.11729
-1.6523,0.54284
1.7048,1.6059
0.96703,0.34599
-0.023642,0.19221
1.2832,0.64764
-0.28491,-0.88123
0.23493,-0.57766
-0.27652,0.42866
0.012858,-0.47981
-1.5292,0.57566
2.5134,3.8669
-0.42761,-1.8731
-1.2989,0.17973
-0.60765,0.10796
-1.8706,2.8291
0.38027,-1.9959
0.022123,-0.36414
0.0091295,-1.1078
1.4582,0.73171
0.24556,-0.62653
0.6423,0.040088
-0.16901,-1.0719
0.52616,-0.73947
-0.55969,-0.15855
-0.43317,-1.3656
-1.8596,2.6563
-0.47438,-0.35042
-1.1899,1.1337
-0.29749,-0.0057434
0.70022,-0.30467
-0.31976,-0.11144
1.3282,-0.3915
0.42235,-0.12384
-0.29305,-0.16151
0.79225,-1.0389
0.341,-0.53056
-0.67435,-1.8623
1.1441,0.62654
-0.043439,-1.3928
-0.49871,-0.45806
-0.16939,-0.84457
0.24761,0.33484
-0.51487,-0.040951
1.0351,0.33435
-0.29977,-0.37481
0.20031,-0.84373
-0.021546,-0.40949
0.87214,0.80212
1.6798,1.0189
-1.6824,1.2465
0.18005,-0.32754
1.2825,0.59847
-0.18117,-0.36351
1.2503,0.65026
-0.64264,0.32233
0.57836,-0.27047
0.48197,0.25872
-0.32037,-1.0218
-1.0762,-0.11561
-0.23999,-0.34912
1.0229,-0.55963
-0.50658,-0.31429
1.1337,0.13409
-1.649,0.72352
-0.6581,-0.41026
-1.1697,-0.049056
0.39698,-0.61439
0.55079,-0.0071741
0.75151,-0.010135
-0.25442,-1.0948
0.56973,-0.82132
-0.85746,-0.48834
-0.24494,0.26977
-0.23869,-0.031985
-0.51927,-0.70073
-0.94673,-0.65657
0.23207,-0.030221
0.54838,0.16065
0.34183,-1.0087
0.26734,-0.9513
-1.0775,0.59794
-1.5264,-0.32244
0.018605,-0.11732
1.5521,0.30258
-2.0255,2.1331
-0.20877,-1.475
-0.18283,-0.7097
-0.015621,-1.2665
-1.2387,0.17837
-0.70354,-1.1155
-1.09,0.080858
1.1137,0.29187
1.1031,0.020888
-0.22867,0.89029
0.065824,-0.019441
-1.3724,0.55091
0.02425,-0.49965
-0.39935,-0.6943
1.6714,1.0956
0.74302,0.075213
0.51384,-1.6882
-0.47556,0.43641
-0.024971,0.15829
3.1047,4.8231
1.5335,1.2396
0.056506,-0.39318
0.4369,-0.43128
0.2088,-0.18983
-0.16895,-0.18343
-0.26426,-1.7204
0.12186,-0.77807
0.82997,-0.49636
0.75213,0.19921
0.21291,-1.1302
1.026,-0.15498
-1.3184,1.0921
0.62447,-0.15526
-1.6679,1.7868
-0.31702,-0.56687
-0.59706,-0.23258
0.40847,0.33815
-2.2895,2.2232
-0.77357,0.39898
-1.6117,1.226
0.41844,0.21942
0.22857,-0.42993
-0.18287,-0.31835
-0.21002,0.32049
1.2027,0.20068
-0.044193,-1.4443
0.072727,-1.3637
-0.68344,0.029807
0.10185,-1.0475
-0.19684,0.1911
-0.18562,-0.49609
-0.40222,-0.094932
-0.21318,-0.012521
-0.10823,-0.1905
1.3136,0.29412
-0.54257,-0.27706
0.96503,0.0034359
0.2677,-0.028086
1.4309,-0.15738
-0.30968,-0.4161
-0.72566,-0.37494
1.2621,1.0177
-2.7451,4.1742
-0.56852,-0.81644
2.7334,3.4325
0.0547,-0.52002
-2.0505,3.1761
0.024972,-0.96364
0.318,0.22454
0.71957,-0.23857
1.3375,-0.044954
-0.21881,-1.1828
0.52634,-0.82207
0.56389,-1.2687
-0.020677,-0.43622
0.054026,-0.31654
-0.91491,0.24957
-0.52504,-0.74036
-1.0465,-0.91153
0.29797,-0.079758
-0.062475,-1.0885
-0.18163,-0.16678
1.4633,1.9297
0.12495,-1.513
-0.056967,-0.92374
-0.55061,-0.21803
-1.724,1.5248
-0.38938,-0.93192
-2.3496,2.9218
-0.57158,-0.26963
0.004583,0.52883
1.2392,0.85934
-0.81887,-0.50259
0.29735,-1.3566
-0.0054254,-0.41558
-2.2293,1.6998
-1.8522,0.46174
-0.19927,-0.1435
1.2094,-0.26741
-0.60359,-0.52652
0.66679,-0.07374
-0.72527,-0.23897
-1.0686,0.39848
-1.2963,0.74814
-0.23298,0.23147
-0.65622,-0.22073
0.37274,-0.037148
-1.4413,1.3076
-0.97483,0.15601
-1.2189,0.90963
-1.0729,-0.21431
0.61265,-0.40365
-0.45923,-1.3894
-0.56217,0.7135
0.1296,-0.47786
1.007,0.070459
1.9135,1.3471
1.5421,1.3886
1.3416,-0.38561
-1.8536,1.0701
-1.7072,-0.2651
-0.066719,-1.0056
-0.70443,-0.29404
1.0922,0.061716
-0.049767,-0.98593
0.11209,-0.42344
0.86503,-0.87678
-0.084634,-0.68837
0.57951,-0.95825
-0.55522,-0.15903
-0.6156,-1.1455
-0.68832,-0.81398
0.11011,-0.50492
-0.85341,-0.11287
0.78444,-0.51156
-2.4477,3.0694
-0.47578,-1.1613
0.55265,0.23484
-0.55338,0.4821
-0.29771,0.29945
0.11845,0.72825
0.10271,-1.1674
-1.1153,-0.73127
0.46336,0.093488
1.7575,1.2996
0.78752,-0.16546
-0.65758,-0.96745
0.1015,0.59598
-0.51811,0.16093
0.11338,0.02387
1.9084,1.9785
-0.53335,-0.55874
0.90895,0.96502
-1.0329,0.75891
0.27177,0.063915
-0.52387,-0.32203
0.53603,-1.3776
0.69368,-1.3489
0.45891,-1.3147
-0.10453,-1.5014
-1.0638,0.84889
-2.5711,3.7444
-0.45023,-0.39786
-1.4329,0.88747
0.92109,-0.12998
0.36724,0.31689
-0.25444,-0.31788
0.48706,-0.25311
0.086453,0.47712
-1.9523,1.4312
-0.40295,-0.97231
-1.0896,0.38323
-0.67768,0.10584
-1.958,1.686
0.29909,-0.60026
0.041107,-1.5627
0.20856,-0.89001
-0.24058,-0.9319
1.6458,1.3815
-0.22639,-1.0174
-1.3641,0.72153
0.84312,-0.29467
0.71013,-1.2704
0.70117,-0.026973
0.63331,0.20378
-1.2884,0.13809
-0.82598,-0.22733
-0.56515,-1.2826
-0.23232,-1.2004
0.84273,0.43795
-1.2956,0.017495
-0.078648,-1.2873
-2.1835,2.6466
0.85095,-1.6281
0.63421,-0.12629
-1.1888,0.48561
-0.039983,-0.202
-0.71186,-0.57223
2.5904,3.412
2.7645,3.2987
0.61815,-0.82844
1.8042,0.98607
-0.1553,-0.55292
1.0837,0.4605
-0.35292,-0.22182
-1.176,-0.87622
1.594,0.53071
0.40297,-0.4851
-1.3413,-0.58376
1.3678,0.91256
0.68885,-0.032398
0.31394,-1.1756
0.16739,0.66365
-0.7327,-0.22245
0.22027,1.2989
1.1813,0.60812
-1.429,-0.79847
-1.5611,1.7095
1.1309,-0.033445
0.44492,-0.29368
0.13552,-0.25033
-0.79872,0.31144
-1.1521,0.50779
0.8945,-1.4335
-0.3214,-0.94441
-1.3604,0.89971
0.54597,0.42348
-0.70516,-0.06676
1.1337,-0.27344
1.3621,0.032218
-0.023111,-1.1118
0.26024,-0.10179
0.027947,-0.63813
0.37953,-0.078246
0.67759,-0.84287
-0.8762,0.40017
1.0553,0.040254
0.15805,0.44077
-1.3782,-0.37308
-0.98743,-0.62334
0.36966,-0.35913
-1.2933,0.53956
-0.98013,-0.45666
-1.0029,0.064669
1.5654,1.3563
0.47389,-1.301
0.94571,0.76582
-0.54652,-0.34049
0.25765,-1.1633
0.32869,-0.19654
0.36722,0.56484
-1.0454,1.5698
1.059,1.3295
1.3829,0.41407
0.071982,-1.4102
-1.1066,1.0005
0.91618,-0.45422
-1.3998,1.4152
-0.49149,0.34649
0.784,-0.61887
0.31248,0.15343
1.8034,1.5653
0.11932,-0.02106
1.2665,0.81107
0.92654,-0.54145
-0.90999,-0.22658
-0.53845,0.21849
0.26522,-0.3348
-0.19259,0.198
-2.0273,1.7442
0.53372,-0.31133
-0.98567,-0.62366
-1.3788,0.18671
1.0406,-0.6779
-1.753,1.8564
-0.91146,-0.84271
-2.5485,4.2018
1.4092,0.99419
0.092346,-0.32877
-0.67081,-1.4823
0.84766,-0.77131
0.027405,-1.2962
-0.18165,-0.35513
0.46151,-0.91863
-0.71374,0.41079
-1.0217,0.17407
-0.63105,-0.93921
-0.37288,-0.58934
0.4938,-1.1306
0.32621,-0.67349
-1.2056,0.62861
2.1778,2.2986
0.72765,-0.39817
0.50109,-0.86182
0.59875,-1.4107
-1.2441,-0.50133
-0.074436,-1.3882
-0.19834,-1.5088
0.39908,-0.66577
-0.13546,-0.26433
0.3366,-0.68846
0.55723,-0.38078
0.67138,0.039683
0.23235,-0.3976
-2.5335,2.4752
0.44606,-0.42912
1.0879,0.53336
1.4421,0.94997
-1.1431,0.15918
-1.1248,1.0234
-0.43094,-1.3855
-0.57584,-0.060818
1.1246,-0.091249
0.27185,-0.2972
0.76502,-0.85498
-0.071875,-1.0197
-1.1232,-0.083771
-2.2139,2.3019
-0.57874,-0.289
-1.6321,0.5657
0.76466,-0.49767
0.36395,0.085894
0.64288,-0.5647
-0.023218,-1.0256
-0.76273,-1.0762
-0.63038,-0.73534
-0.12747,-0.60369
-0.762,-0.50806
-1.4241,0.92568
1.0772,-1.4375
0.96061,-0.78517
-0.54926,0.045743
0.64967,-0.48177
-0.27768,0.14578
1.5226,0.18952
0.44123,0.51277
0.35367,-1.2407
-0.80878,0.48086
0.15018,-0.30747
0.46459,-0.46206
-0.59365,-0.96465
1.7562,1.315
1.8778,0.95074
-0.72891,0.64021
0.55671,-0.43323
1.7541,0.79153
-1.2797,0.27134
1.7288,0.18653
-1.2526,-0.43648
0.97529,-1.0568
0.27107,-0.58113
-0.46664,0.19013
-0.4896,-1.3866
0.65451,-1.5205
0.40901,-1.0459
1.4442,1.377
0.32688,-0.20808
2.3763,2.4347
0.38478,-0.90142
-1.4589,0.30799
-0.13033,0.35088
-0.762,-0.16225
2.0969,1.9696
-0.41827,-0.59452
2.2387,3.0294
0.076194,0.69226
-0.52079,0.0096613
-1.1757,1.3201
-0.63339,-0.76767
-2.1382,3.2231
0.3932,-0.5727
-0.19871,-1.297
2.2056,2.4526
2.3733,2.9553
-0.69165,-0.34557
-0.16619,-0.82187
-0.062444,-0.28651
0.16711,-0.91267
0.43552,-0.30864
-0.047709,-0.3991
-0.20188,-0.69321
-0.36945,-0.23329
1.4474,0.21917
-1.7763,1.3058
1.0784,0.29023
-0.8541,-0.46122
1.0914,-0.29193
-0.29334,-0.14196
1.4506,0.83763
-0.86337,0.11361
-1.3972,0.092849
0.835,-0.452
0.09126,-0.16964
-0.3356,-0.20489
-0.99023,-0.074033
-1.1388,-0.59687
0.65801,-0.89509
1.5503,-0.042283
0.43859,0.26965
-0.053615,-1.0542
2.0359,2.1325
-0.018099,-0.49428
-0.28969,-0.26084
-0.52215,-0.28536
2.7095,3.2397
-0.4789,-0.12238
-0.009435,-0.38212
-0.16882,-0.46882
1.187,0.37591
-0.32032,-0.68755
-0.40796,-1.1722
0.62201,-1.04
-0.49802,-0.79113
-0.72712,-0.62054
1.2331,0.56984
0.91145,0.080393
0.18994,-1.1098
-0.6508,-0.21679
0.52937,0.17271
0.59186,0.54272
-0.56308,-0.085628
-1.0136,0.55025
2.427,2.4168
-0.11714,-1.1658
0.99865,0.46812
-1.1669,1.7367
0.5431,-0.59517
-0.147,-0.49658
-0.19081,-0.86285
-1.1265,0.26049
-0.83961,-0.23038
0.40386,-1.2045
0.26272,-0.38496
1.0966,0.37567
-2.4019,3.7116
0.97084,0.63905
-0.001507,-0.014426
-0.92134,-0.20732
-0.44007,-1.663
-0.80893,-0.36462
1.3338,1.0284
0.65253,-0.54428
1.1601,-0.68331
-0.40903,-0.24646
0.76916,0.4562
0.15612,-0.70141
1.1232,0.45496
-0.047343,-0.71012
0.4331,-0.7929
0.63556,-1.3692
-0.51786,-2.2586
0.058664,-1.76
-0.31021,-0.59542
0.33924,-0.34137
